,Rank,Order,Family,Genus,Species,BreedRegion,OrigG,SDate,SAuthors,GDate,GAuthors,DateRank,SpG
9304,41,PASSERIFORMES,Nectariniidae,Cinnyris,fuscus,AF,True,1819,Vieillot,1816,Cuvier,14,56
9305,42,PASSERIFORMES,Nectariniidae,Cinnyris,ursulae,AF,False,1903,Alexander,1816,Cuvier,40,56
9306,43,PASSERIFORMES,Nectariniidae,Cinnyris,batesi,AF,True,1908,Ogilvie-Grant,1816,Cuvier,44,56
9307,44,PASSERIFORMES,Nectariniidae,Cinnyris,cupreus,AF,False,1812,Shaw,1816,Cuvier,11,56
9308,45,PASSERIFORMES,Nectariniidae,Cinnyris,asiaticus,EU OR,False,1790,Latham,1816,Cuvier,8,56
9309,46,PASSERIFORMES,Nectariniidae,Cinnyris,jugularis,OR AU,False,1766,Linnaeus,1816,Cuvier,1,56
9310,47,PASSERIFORMES,Nectariniidae,Cinnyris,buettikoferi,AU,True,1896,Hartert,1816,Cuvier,35,56
9311,48,PASSERIFORMES,Nectariniidae,Cinnyris,solaris,AU,False,1825,Temminck,1816,Cuvier,15,56
9312,49,PASSERIFORMES,Nectariniidae,Cinnyris,sovimanga,AF,False,1788,Gmelin JF,1816,Cuvier,7,56
9313,50,PASSERIFORMES,Nectariniidae,Cinnyris,abbotti,AF,True,1894,Ridgway,1816,Cuvier,34,56
9314,51,PASSERIFORMES,Nectariniidae,Cinnyris,notatus,AF,False,1776,Statius Müller PL,1816,Cuvier,6,56
9315,52,PASSERIFORMES,Nectariniidae,Cinnyris,dussumieri,IO,False,1861,Hartlaub,1816,Cuvier,24,56
9316,53,PASSERIFORMES,Nectariniidae,Cinnyris,humbloti,AF,True,1885,Milne-Edwards Oustalet,1816,Cuvier,29,56
9317,54,PASSERIFORMES,Nectariniidae,Cinnyris,comorensis,AF,True,1864,Peters W,1816,Cuvier,25,56
9318,55,PASSERIFORMES,Nectariniidae,Cinnyris,coquerellii,AF,False,1860,Hartlaub,1816,Cuvier,23,56
9319,56,PASSERIFORMES,Nectariniidae,Cinnyris,lotenius,OR,False,1766,Linnaeus,1816,Cuvier,1,56
9320,1,PASSERIFORMES,Nectariniidae,Aethopyga,primigenia,OR,False,1941,Hachisuka,1850,Cabanis,21,22
9321,2,PASSERIFORMES,Nectariniidae,Aethopyga,boltoni,OR,True,1905,Mearns,1850,Cabanis,19,22
9322,3,PASSERIFORMES,Nectariniidae,Aethopyga,linaraborae,OR,True,1997,Kennedy Gonzales Miranda,1850,Cabanis,22,22
9323,4,PASSERIFORMES,Nectariniidae,Aethopyga,flagrans,OR,True,1876,Oustalet,1850,Cabanis,12,22
9324,5,PASSERIFORMES,Nectariniidae,Aethopyga,guimarasensis,OR,False,1890,Steere,1850,Cabanis,17,22
9325,6,PASSERIFORMES,Nectariniidae,Aethopyga,pulcherrima,OR,True,1876,Sharpe,1850,Cabanis,12,22
9326,7,PASSERIFORMES,Nectariniidae,Aethopyga,jefferyi,OR,False,1894,Ogilvie-Grant,1850,Cabanis,18,22
9327,8,PASSERIFORMES,Nectariniidae,Aethopyga,decorosa,OR,False,1907,McGregor,1850,Cabanis,20,22
9328,9,PASSERIFORMES,Nectariniidae,Aethopyga,duyvenbodei,AU,False,1871,Schlegel,1850,Cabanis,11,22
9329,10,PASSERIFORMES,Nectariniidae,Aethopyga,shelleyi,OR,True,1876,Sharpe,1850,Cabanis,12,22
9330,11,PASSERIFORMES,Nectariniidae,Aethopyga,bella,OR,True,1877,Tweeddale,1850,Cabanis,16,22
9331,12,PASSERIFORMES,Nectariniidae,Aethopyga,gouldiae,OR,False,1831,Vigors,1850,Cabanis,4,22
9332,13,PASSERIFORMES,Nectariniidae,Aethopyga,nipalensis,OR,False,1836,Hodgson,1850,Cabanis,6,22
9333,14,PASSERIFORMES,Nectariniidae,Aethopyga,eximia,OR,False,1821,Horsfield,1850,Cabanis,1,22
9334,15,PASSERIFORMES,Nectariniidae,Aethopyga,christinae,OR,True,1869,Swinhoe,1850,Cabanis,10,22
9335,16,PASSERIFORMES,Nectariniidae,Aethopyga,saturata,OR,False,1836,Hodgson,1850,Cabanis,6,22
9336,17,PASSERIFORMES,Nectariniidae,Aethopyga,siparaja,OR,False,1822,Raffles,1850,Cabanis,2,22
9337,18,PASSERIFORMES,Nectariniidae,Aethopyga,magnifica,OR,True,1876,Sharpe,1850,Cabanis,12,22
9338,19,PASSERIFORMES,Nectariniidae,Aethopyga,vigorsii,OR,False,1832,Sykes,1850,Cabanis,5,22
9339,20,PASSERIFORMES,Nectariniidae,Aethopyga,mystacalis,OR,False,1822,Temminck,1850,Cabanis,2,22
9340,21,PASSERIFORMES,Nectariniidae,Aethopyga,temminckii,OR,False,1843,Müller S,1850,Cabanis,9,22
9341,22,PASSERIFORMES,Nectariniidae,Aethopyga,ignicauda,OR,False,1836,Hodgson,1850,Cabanis,6,22
9342,1,PASSERIFORMES,Nectariniidae,Arachnothera,longirostra,OR,False,1790,Latham,1826,Temminck,1,13
9343,2,PASSERIFORMES,Nectariniidae,Arachnothera,flammifera,OR,True,1878,Tweeddale,1826,Temminck,10,13
9344,3,PASSERIFORMES,Nectariniidae,Arachnothera,dilutior,OR,True,1876,Sharpe,1826,Temminck,9,13
9345,4,PASSERIFORMES,Nectariniidae,Arachnothera,crassirostris,OR,False,1853,Reichenbach,1826,Temminck,8,13
9346,5,PASSERIFORMES,Nectariniidae,Arachnothera,robusta,OR,True,1844,Müller S Schlegel,1826,Temminck,7,13
9347,6,PASSERIFORMES,Nectariniidae,Arachnothera,flavigaster,OR,False,1839,Eyton,1826,Temminck,5,13
9348,7,PASSERIFORMES,Nectariniidae,Arachnothera,chrysogenys,OR,False,1826,Temminck,1826,Temminck,3,13
9349,8,PASSERIFORMES,Nectariniidae,Arachnothera,clarae,OR,True,1890,Blasius W,1826,Temminck,12,13
9350,9,PASSERIFORMES,Nectariniidae,Arachnothera,modesta,OR,False,1839,Eyton,1826,Temminck,5,13
9351,10,PASSERIFORMES,Nectariniidae,Arachnothera,affinis,OR,False,1821,Horsfield,1826,Temminck,2,13
9352,11,PASSERIFORMES,Nectariniidae,Arachnothera,everetti,OR,False,1893,Sharpe,1826,Temminck,13,13
9353,12,PASSERIFORMES,Nectariniidae,Arachnothera,magna,OR,False,1836,Hodgson,1826,Temminck,4,13
9354,13,PASSERIFORMES,Nectariniidae,Arachnothera,juliae,OR,True,1887,Sharpe,1826,Temminck,11,13
9355,1,PASSERIFORMES,Passeridae,Hypocryptadius,cinnamomeus,OR,True,1903,Hartert,1903,Hartert,1,1
9356,1,PASSERIFORMES,Passeridae,Passer,ammodendri,EU,True,1872,Gould,1760,Brisson,20,28
9357,2,PASSERIFORMES,Passeridae,Passer,domesticus,EU OR AF,False,1758,Linnaeus,1760,Brisson,1,28
9358,3,PASSERIFORMES,Passeridae,Passer,italiae,EU,False,1817,Vieillot,1760,Brisson,4,28
9359,4,PASSERIFORMES,Passeridae,Passer,hispaniolensis,EU,False,1820,Temminck,1760,Brisson,6,28
9360,5,PASSERIFORMES,Passeridae,Passer,pyrrhonotus,OR,True,1845,Blyth,1760,Brisson,14,28
9361,6,PASSERIFORMES,Passeridae,Passer,castanopterus,AF,True,1855,Blyth,1760,Brisson,17,28
9362,7,PASSERIFORMES,Passeridae,Passer,cinnamomeus,EU OR,False,1836,Gould,1760,Brisson,9,28
9363,8,PASSERIFORMES,Passeridae,Passer,flaveolus,OR,True,1845,Blyth,1760,Brisson,14,28
9364,9,PASSERIFORMES,Passeridae,Passer,moabiticus,EU,True,1864,Tristram,1760,Brisson,18,28
9365,10,PASSERIFORMES,Passeridae,Passer,iagoensis,AF,False,1838,Gould,1760,Brisson,12,28
9366,11,PASSERIFORMES,Passeridae,Passer,motitensis,AF,False,1836,Smith A,1760,Brisson,9,28
9367,12,PASSERIFORMES,Passeridae,Passer,insularis,EU,True,1881,Sclater PL Hartlaub,1760,Brisson,22,28
9368,13,PASSERIFORMES,Passeridae,Passer,hemileucus,AF,True,1899,Ogilvie-Grant Forbes HO,1760,Brisson,27,28
9369,14,PASSERIFORMES,Passeridae,Passer,rufocinctus,AF,True,1884,Finsch Reichenow,1760,Brisson,23,28
9370,15,PASSERIFORMES,Passeridae,Passer,shelleyi,AF,True,1891,Sharpe,1760,Brisson,25,28
9371,16,PASSERIFORMES,Passeridae,Passer,cordofanicus,AF,True,1871,Heuglin,1760,Brisson,19,28
9372,17,PASSERIFORMES,Passeridae,Passer,melanurus,AF,False,1776,Statius Müller PL,1760,Brisson,3,28
9373,18,PASSERIFORMES,Passeridae,Passer,griseus,AF,False,1817,Vieillot,1760,Brisson,4,28
9374,19,PASSERIFORMES,Passeridae,Passer,swainsonii,AF,False,1840,Rüppell,1760,Brisson,13,28
9375,20,PASSERIFORMES,Passeridae,Passer,gongonensis,AF,False,1890,Oustalet,1760,Brisson,24,28
9376,21,PASSERIFORMES,Passeridae,Passer,suahelicus,AF,True,1904,Reichenow,1760,Brisson,28,28
9377,22,PASSERIFORMES,Passeridae,Passer,diffusus,AF,False,1836,Smith A,1760,Brisson,9,28
9378,23,PASSERIFORMES,Passeridae,Passer,simplex,AF,False,1823,Lichtenstein MHK,1760,Brisson,7,28
9379,24,PASSERIFORMES,Passeridae,Passer,zarudnyi,EU,True,1896,Pleske,1760,Brisson,26,28
9380,25,PASSERIFORMES,Passeridae,Passer,montanus,EU OR,False,1758,Linnaeus,1760,Brisson,1,28
9381,26,PASSERIFORMES,Passeridae,Passer,luteus,AF,False,1823,Lichtenstein MHK,1760,Brisson,7,28
9382,27,PASSERIFORMES,Passeridae,Passer,euchlorus,EU,False,1850,Bonaparte,1760,Brisson,16,28
9383,28,PASSERIFORMES,Passeridae,Passer,eminibey,AF,False,1880,Hartlaub,1760,Brisson,21,28
9384,1,PASSERIFORMES,Passeridae,Carpospiza,brachydactyla,EU,False,1850,Bonaparte,1854,von Müller JW,1,1
9385,1,PASSERIFORMES,Passeridae,Petronia,petronia,EU,False,1766,Linnaeus,1829,Kaup,1,1
9386,1,PASSERIFORMES,Passeridae,Gymnoris,superciliaris,AF,True,1845,Blyth,1845,Blyth,2,4
9387,2,PASSERIFORMES,Passeridae,Gymnoris,dentata,AF,False,1850,Sundevall,1845,Blyth,3,4
9388,3,PASSERIFORMES,Passeridae,Gymnoris,pyrgita,AF,False,1862,Heuglin,1845,Blyth,4,4
9389,4,PASSERIFORMES,Passeridae,Gymnoris,xanthocollis,EU OR,False,1838,Burton,1845,Blyth,1,4
9390,1,PASSERIFORMES,Passeridae,Montifringilla,nivalis,EU,False,1766,Linnaeus,1828,Brehm CL,1,3
9391,2,PASSERIFORMES,Passeridae,Montifringilla,henrici,EU,False,1892,Oustalet,1828,Brehm CL,3,3
9392,3,PASSERIFORMES,Passeridae,Montifringilla,adamsi,EU,True,1859,Adams,1828,Brehm CL,2,3
9393,1,PASSERIFORMES,Passeridae,Onychostruthus,taczanowskii,EU,False,1876,Przewalski,1917,Richmond,1,1
9394,1,PASSERIFORMES,Passeridae,Pyrgilauda,davidiana,EU,True,1871,Verreaux J,1871,Verreaux J,1,4
9395,2,PASSERIFORMES,Passeridae,Pyrgilauda,ruficollis,EU,False,1871,Blanford,1871,Verreaux J,1,4
9396,3,PASSERIFORMES,Passeridae,Pyrgilauda,blanfordi,EU,False,1876,Hume,1871,Verreaux J,3,4
9397,4,PASSERIFORMES,Passeridae,Pyrgilauda,theresae,EU,False,1937,Meinertzhagen R,1871,Verreaux J,4,4
9398,1,PASSERIFORMES,Ploceidae,Bubalornis,albirostris,AF,False,1817,Vieillot,1836,Smith A,1,2
9399,2,PASSERIFORMES,Ploceidae,Bubalornis,niger,AF,True,1836,Smith A,1836,Smith A,2,2
9400,1,PASSERIFORMES,Ploceidae,Dinemellia,dinemelli,AF,False,1845,Rüppell,1863,Reichenbach,1,1
9401,1,PASSERIFORMES,Ploceidae,Plocepasser,mahali,AF,True,1836,Smith A,1836,Smith A,2,4
9402,2,PASSERIFORMES,Ploceidae,Plocepasser,superciliosus,AF,False,1827,Cretzschmar,1836,Smith A,1,4
9403,3,PASSERIFORMES,Ploceidae,Plocepasser,donaldsoni,AF,True,1895,Sharpe,1836,Smith A,4,4
9404,4,PASSERIFORMES,Ploceidae,Plocepasser,rufoscapulatus,AF,True,1888,Büttikofer,1836,Smith A,3,4
9405,1,PASSERIFORMES,Ploceidae,Histurgops,ruficauda,AF,True,1887,Reichenow,1887,Reichenow,1,1
9406,1,PASSERIFORMES,Ploceidae,Pseudonigrita,arnaudi,AF,False,1850,Bonaparte,1903,Reichenow,1,2
9407,2,PASSERIFORMES,Ploceidae,Pseudonigrita,cabanisi,AF,False,1884,Fischer GA Reichenow,1903,Reichenow,2,2
9408,1,PASSERIFORMES,Ploceidae,Philetairus,socius,AF,False,1790,Latham,1837,Smith A,1,1
9409,1,PASSERIFORMES,Ploceidae,Sporopipes,squamifrons,AF,False,1836,Smith A,1847,Cabanis,2,2
9410,2,PASSERIFORMES,Ploceidae,Sporopipes,frontalis,AF,False,1800,Daudin,1847,Cabanis,1,2
9411,1,PASSERIFORMES,Ploceidae,Amblyospiza,albifrons,AF,False,1831,Vigors,1850,Sundevall,1,1
9412,1,PASSERIFORMES,Ploceidae,Ploceus,baglafecht,AF,False,1802,Daudin,1816,Cuvier,8,64
9413,2,PASSERIFORMES,Ploceidae,Ploceus,bannermani,AF,True,1932,Chapin,1816,Cuvier,60,64
9414,3,PASSERIFORMES,Ploceidae,Ploceus,batesi,AF,False,1908,Sharpe,1816,Cuvier,55,64
9415,4,PASSERIFORMES,Ploceidae,Ploceus,nigrimentus,AF,True,1904,Reichenow,1816,Cuvier,54,64
9416,5,PASSERIFORMES,Ploceidae,Ploceus,bertrandi,AF,False,1893,Shelley,1816,Cuvier,48,64
9417,6,PASSERIFORMES,Ploceidae,Ploceus,pelzelni,AF,False,1887,Hartlaub,1816,Cuvier,41,64
9418,7,PASSERIFORMES,Ploceidae,Ploceus,subpersonatus,AF,False,1876,Cabanis,1816,Cuvier,35,64
9419,8,PASSERIFORMES,Ploceidae,Ploceus,luteolus,AF,False,1823,Lichtenstein MHK,1816,Cuvier,15,64
9420,9,PASSERIFORMES,Ploceidae,Ploceus,ocularis,AF,True,1828,Smith A,1816,Cuvier,17,64
9421,10,PASSERIFORMES,Ploceidae,Ploceus,nigricollis,AF,False,1805,Vieillot,1816,Cuvier,9,64
9422,11,PASSERIFORMES,Ploceidae,Ploceus,alienus,AF,False,1902,Sharpe,1816,Cuvier,53,64
9423,12,PASSERIFORMES,Ploceidae,Ploceus,melanogaster,AF,True,1887,Shelley,1816,Cuvier,41,64
9424,13,PASSERIFORMES,Ploceidae,Ploceus,capensis,AF,False,1766,Linnaeus,1816,Cuvier,3,64
9425,14,PASSERIFORMES,Ploceidae,Ploceus,temporalis,AF,False,1880,Barboza du Bocage,1816,Cuvier,38,64
9426,15,PASSERIFORMES,Ploceidae,Ploceus,subaureus,AF,True,1839,Smith A,1816,Cuvier,18,64
9427,16,PASSERIFORMES,Ploceidae,Ploceus,xanthops,AF,False,1862,Hartlaub,1816,Cuvier,29,64
9428,17,PASSERIFORMES,Ploceidae,Ploceus,aurantius,AF,False,1805,Vieillot,1816,Cuvier,9,64
9429,18,PASSERIFORMES,Ploceidae,Ploceus,heuglini,AF,True,1886,Reichenow,1816,Cuvier,39,64
9430,19,PASSERIFORMES,Ploceidae,Ploceus,bojeri,AF,False,1869,Cabanis,1816,Cuvier,31,64
9431,20,PASSERIFORMES,Ploceidae,Ploceus,castaneiceps,AF,False,1890,Sharpe,1816,Cuvier,45,64
9432,21,PASSERIFORMES,Ploceidae,Ploceus,princeps,AF,False,1850,Bonaparte,1816,Cuvier,24,64
9433,22,PASSERIFORMES,Ploceidae,Ploceus,castanops,AF,True,1888,Shelley,1816,Cuvier,43,64
9434,23,PASSERIFORMES,Ploceidae,Ploceus,xanthopterus,AF,False,1870,Hartlaub Finsch,1816,Cuvier,33,64
9435,24,PASSERIFORMES,Ploceidae,Ploceus,burnieri,AF,True,1990,Baker NE Baker EM,1816,Cuvier,64,64
9436,25,PASSERIFORMES,Ploceidae,Ploceus,galbula,AF,True,1840,Rüppell,1816,Cuvier,19,64
9437,26,PASSERIFORMES,Ploceidae,Ploceus,taeniopterus,AF,False,1863,Reichenbach,1816,Cuvier,30,64
9438,27,PASSERIFORMES,Ploceidae,Ploceus,intermedius,AF,True,1845,Rüppell,1816,Cuvier,22,64
9439,28,PASSERIFORMES,Ploceidae,Ploceus,velatus,AF,True,1819,Vieillot,1816,Cuvier,11,64
9440,29,PASSERIFORMES,Ploceidae,Ploceus,katangae,AF,False,1947,Verheyen,1816,Cuvier,61,64
9441,30,PASSERIFORMES,Ploceidae,Ploceus,ruweti,AF,True,1982,Louette Benson,1816,Cuvier,63,64
9442,31,PASSERIFORMES,Ploceidae,Ploceus,reichardi,AF,True,1886,Reichenow,1816,Cuvier,39,64
9443,32,PASSERIFORMES,Ploceidae,Ploceus,vitellinus,AF,False,1823,Lichtenstein MHK,1816,Cuvier,15,64
9444,33,PASSERIFORMES,Ploceidae,Ploceus,spekei,AF,False,1861,Heuglin,1816,Cuvier,27,64
9445,34,PASSERIFORMES,Ploceidae,Ploceus,spekeoides,AF,True,1947,Grant CHB Mackworth-Praed,1816,Cuvier,61,64
9446,35,PASSERIFORMES,Ploceidae,Ploceus,cucullatus,AF,False,1776,Statius Müller PL,1816,Cuvier,5,64
9447,36,PASSERIFORMES,Ploceidae,Ploceus,grandis,AF,False,1844,Gray GR,1816,Cuvier,21,64
9448,37,PASSERIFORMES,Ploceidae,Ploceus,nigerrimus,AF,True,1819,Vieillot,1816,Cuvier,11,64
9449,38,PASSERIFORMES,Ploceidae,Ploceus,weynsi,AF,False,1900,Dubois AJC,1816,Cuvier,52,64
9450,39,PASSERIFORMES,Ploceidae,Ploceus,golandi,AF,False,1913,Clarke S,1816,Cuvier,56,64
9451,40,PASSERIFORMES,Ploceidae,Ploceus,dichrocephalus,AF,False,1896,Salvadori,1816,Cuvier,50,64
9452,41,PASSERIFORMES,Ploceidae,Ploceus,melanocephalus,AF,False,1758,Linnaeus,1816,Cuvier,1,64
9453,42,PASSERIFORMES,Ploceidae,Ploceus,jacksoni,AF,True,1888,Shelley,1816,Cuvier,43,64
9454,43,PASSERIFORMES,Ploceidae,Ploceus,badius,AF,False,1850,Cassin,1816,Cuvier,24,64
9455,44,PASSERIFORMES,Ploceidae,Ploceus,rubiginosus,AF,True,1840,Rüppell,1816,Cuvier,19,64
9456,45,PASSERIFORMES,Ploceidae,Ploceus,aureonucha,AF,True,1920,Sassi,1816,Cuvier,58,64
9457,46,PASSERIFORMES,Ploceidae,Ploceus,tricolor,AF,False,1854,Hartlaub,1816,Cuvier,26,64
9458,47,PASSERIFORMES,Ploceidae,Ploceus,albinucha,AF,False,1876,Barboza du Bocage,1816,Cuvier,35,64
9459,48,PASSERIFORMES,Ploceidae,Ploceus,nelicourvi,AF,False,1786,Scopoli,1816,Cuvier,6,64
9460,49,PASSERIFORMES,Ploceidae,Ploceus,sakalava,AF,True,1861,Hartlaub,1816,Cuvier,27,64
9461,50,PASSERIFORMES,Ploceidae,Ploceus,hypoxanthus,OR,False,1788,Sparrman,1816,Cuvier,7,64
9462,51,PASSERIFORMES,Ploceidae,Ploceus,superciliosus,AF,False,1873,Shelley,1816,Cuvier,34,64
9463,52,PASSERIFORMES,Ploceidae,Ploceus,benghalensis,OR,False,1758,Linnaeus,1816,Cuvier,1,64
9464,53,PASSERIFORMES,Ploceidae,Ploceus,manyar,OR,False,1821,Horsfield,1816,Cuvier,14,64
9465,54,PASSERIFORMES,Ploceidae,Ploceus,philippinus,OR,False,1766,Linnaeus,1816,Cuvier,3,64
9466,55,PASSERIFORMES,Ploceidae,Ploceus,megarhynchus,OR,True,1869,Hume,1816,Cuvier,31,64
9467,56,PASSERIFORMES,Ploceidae,Ploceus,bicolor,AF,True,1819,Vieillot,1816,Cuvier,11,64
9468,57,PASSERIFORMES,Ploceidae,Ploceus,preussi,AF,False,1892,Reichenow,1816,Cuvier,47,64
9469,58,PASSERIFORMES,Ploceidae,Ploceus,dorsomaculatus,AF,False,1893,Reichenow,1816,Cuvier,48,64
9470,59,PASSERIFORMES,Ploceidae,Ploceus,olivaceiceps,AF,False,1899,Reichenow,1816,Cuvier,51,64
9471,60,PASSERIFORMES,Ploceidae,Ploceus,nicolli,AF,True,1931,Sclater WL,1816,Cuvier,59,64
9472,61,PASSERIFORMES,Ploceidae,Ploceus,insignis,AF,False,1891,Sharpe,1816,Cuvier,46,64
9473,62,PASSERIFORMES,Ploceidae,Ploceus,angolensis,AF,False,1878,Barboza du Bocage,1816,Cuvier,37,64
9474,63,PASSERIFORMES,Ploceidae,Ploceus,sanctithomae,AF,False,1848,Hartlaub,1816,Cuvier,23,64
9475,64,PASSERIFORMES,Ploceidae,Ploceus,flavipes,AF,False,1916,Chapin,1816,Cuvier,57,64
9476,1,PASSERIFORMES,Ploceidae,Malimbus,coronatus,AF,True,1906,Sharpe,1805,Vieillot,8,10
9477,2,PASSERIFORMES,Ploceidae,Malimbus,cassini,AF,False,1859,Elliot DG,1805,Vieillot,6,10
9478,3,PASSERIFORMES,Ploceidae,Malimbus,racheliae,AF,False,1857,Cassin,1805,Vieillot,5,10
9479,4,PASSERIFORMES,Ploceidae,Malimbus,ballmanni,AF,True,1974,Wolters,1805,Vieillot,10,10
9480,5,PASSERIFORMES,Ploceidae,Malimbus,scutatus,AF,False,1849,Cassin,1805,Vieillot,4,10
9481,6,PASSERIFORMES,Ploceidae,Malimbus,ibadanensis,AF,True,1958,Elgood,1805,Vieillot,9,10
9482,7,PASSERIFORMES,Ploceidae,Malimbus,nitens,AF,False,1831,Gray JE,1805,Vieillot,2,10
9483,8,PASSERIFORMES,Ploceidae,Malimbus,rubricollis,AF,False,1838,Swainson,1805,Vieillot,3,10
9484,9,PASSERIFORMES,Ploceidae,Malimbus,erythrogaster,AF,True,1893,Reichenow,1805,Vieillot,7,10
9485,10,PASSERIFORMES,Ploceidae,Malimbus,malimbicus,AF,False,1802,Daudin,1805,Vieillot,1,10
9486,1,PASSERIFORMES,Ploceidae,Anaplectes,rubriceps,AF,False,1850,Sundevall,1863,Reichenbach,1,1
9487,1,PASSERIFORMES,Ploceidae,Quelea,cardinalis,AF,False,1880,Hartlaub,1850,Reichenbach,3,3
9488,2,PASSERIFORMES,Ploceidae,Quelea,erythrops,AF,False,1848,Hartlaub,1850,Reichenbach,2,3
9489,3,PASSERIFORMES,Ploceidae,Quelea,quelea,AF,False,1758,Linnaeus,1850,Reichenbach,1,3
9490,1,PASSERIFORMES,Ploceidae,Foudia,madagascariensis,AF,False,1766,Linnaeus,1850,Reichenbach,1,7
9491,2,PASSERIFORMES,Ploceidae,Foudia,eminentissima,AF,True,1850,Bonaparte,1850,Reichenbach,3,7
9492,3,PASSERIFORMES,Ploceidae,Foudia,aldabrana,AF,True,1893,Ridgway,1850,Reichenbach,6,7
9493,4,PASSERIFORMES,Ploceidae,Foudia,omissa,AF,True,1912,Rothschild,1850,Reichenbach,7,7
9494,5,PASSERIFORMES,Ploceidae,Foudia,rubra,IO,False,1789,Gmelin JF,1850,Reichenbach,2,7
9495,6,PASSERIFORMES,Ploceidae,Foudia,sechellarum,IO,True,1867,Newton E,1850,Reichenbach,5,7
9496,7,PASSERIFORMES,Ploceidae,Foudia,flavicans,IO,True,1865,Newton A,1850,Reichenbach,4,7
9497,1,PASSERIFORMES,Ploceidae,Brachycope,anomala,AF,False,1887,Reichenow,1900,Reichenow,1,1
9498,1,PASSERIFORMES,Ploceidae,Euplectes,afer,AF,False,1789,Gmelin JF,1829,Swainson,6,17
9499,2,PASSERIFORMES,Ploceidae,Euplectes,diadematus,AF,True,1878,Fischer GA Reichenow,1829,Swainson,13,17
9500,3,PASSERIFORMES,Ploceidae,Euplectes,gierowii,AF,True,1880,Cabanis,1829,Swainson,15,17
9501,4,PASSERIFORMES,Ploceidae,Euplectes,nigroventris,AF,True,1848,Cassin,1829,Swainson,11,17
9502,5,PASSERIFORMES,Ploceidae,Euplectes,hordeaceus,AF,False,1758,Linnaeus,1829,Swainson,1,17
9503,6,PASSERIFORMES,Ploceidae,Euplectes,orix,AF,False,1758,Linnaeus,1829,Swainson,1,17
9504,7,PASSERIFORMES,Ploceidae,Euplectes,franciscanus,AF,False,1789,Isert,1829,Swainson,6,17
9505,8,PASSERIFORMES,Ploceidae,Euplectes,aureus,AF,False,1789,Gmelin JF,1829,Swainson,6,17
9506,9,PASSERIFORMES,Ploceidae,Euplectes,capensis,AF,False,1766,Linnaeus,1829,Swainson,3,17
9507,10,PASSERIFORMES,Ploceidae,Euplectes,axillaris,AF,False,1838,Smith A,1829,Swainson,10,17
9508,11,PASSERIFORMES,Ploceidae,Euplectes,macroura,AF,False,1789,Gmelin JF,1829,Swainson,6,17
9509,12,PASSERIFORMES,Ploceidae,Euplectes,hartlaubi,AF,False,1878,Barboza du Bocage,1829,Swainson,13,17
9510,13,PASSERIFORMES,Ploceidae,Euplectes,psammacromius,AF,False,1900,Reichenow,1829,Swainson,17,17
9511,14,PASSERIFORMES,Ploceidae,Euplectes,albonotatus,AF,False,1848,Cassin,1829,Swainson,11,17
9512,15,PASSERIFORMES,Ploceidae,Euplectes,ardens,AF,False,1783,Boddaert,1829,Swainson,4,17
9513,16,PASSERIFORMES,Ploceidae,Euplectes,progne,AF,False,1783,Boddaert,1829,Swainson,4,17
9514,17,PASSERIFORMES,Ploceidae,Euplectes,jacksoni,AF,False,1891,Sharpe,1829,Swainson,16,17
9515,1,PASSERIFORMES,Estrildidae,Parmoptila,woodhousei,AF,True,1859,Cassin,1859,Cassin,1,3
9516,2,PASSERIFORMES,Estrildidae,Parmoptila,rubrifrons,AF,False,1872,Sharpe Ussher,1859,Cassin,2,3
9517,3,PASSERIFORMES,Estrildidae,Parmoptila,jamesoni,AF,False,1890,Shelley,1859,Cassin,3,3
9518,1,PASSERIFORMES,Estrildidae,Nigrita,fusconotus,AF,True,1843,Fraser,1843,Strickland,2,4
9519,2,PASSERIFORMES,Estrildidae,Nigrita,bicolor,AF,False,1844,Hartlaub,1843,Strickland,3,4
9520,3,PASSERIFORMES,Estrildidae,Nigrita,luteifrons,AF,True,1851,Verreaux J Verreaux E,1843,Strickland,4,4
9521,4,PASSERIFORMES,Estrildidae,Nigrita,canicapillus,AF,False,1841,Strickland,1843,Strickland,1,4
9522,1,PASSERIFORMES,Estrildidae,Nesocharis,shelleyi,AF,True,1903,Alexander,1903,Alexander,3,3
9523,2,PASSERIFORMES,Estrildidae,Nesocharis,ansorgei,AF,False,1899,Hartert,1903,Alexander,2,3
9524,3,PASSERIFORMES,Estrildidae,Nesocharis,capistrata,AF,False,1861,Hartlaub,1903,Alexander,1,3
9525,1,PASSERIFORMES,Estrildidae,Pytilia,lineata,AF,True,1863,Heuglin,1837,Swainson,4,5
9526,2,PASSERIFORMES,Estrildidae,Pytilia,phoenicoptera,AF,True,1837,Swainson,1837,Swainson,3,5
9527,3,PASSERIFORMES,Estrildidae,Pytilia,hypogrammica,AF,True,1870,Sharpe,1837,Swainson,5,5
9528,4,PASSERIFORMES,Estrildidae,Pytilia,afra,AF,False,1789,Gmelin JF,1837,Swainson,2,5
9529,5,PASSERIFORMES,Estrildidae,Pytilia,melba,AF,False,1758,Linnaeus,1837,Swainson,1,5
9530,1,PASSERIFORMES,Estrildidae,Amadina,erythrocephala,AF,False,1758,Linnaeus,1827,Swainson,1,2
9531,2,PASSERIFORMES,Estrildidae,Amadina,fasciata,AF,False,1789,Gmelin JF,1827,Swainson,2,2
